senator,party,sex,trade_date,owner,ticker,type,trade_amount_max,trade_amount_min,buy_one_year_change,one_mo_vtsax_change,one_year_vtsax_change,buy_compare_one_year,one_month_sell,one_month_sell_compare,weight
John Reed,1,1,23Apr2015,Self,FEYE,Purchase,15000,1000,-0.616435238,0.007116105,-0.028089888,-0.58834535,,,1
John Reed,1,1,23Apr2015,Self,ESRX,Purchase,15000,1000,,0.007116105,-0.028089888,,,,1
John Reed,1,1,23Apr2015,Self,SLB,Sale,15000,1000,,0.007116105,-0.028089888,,-0.010961848,-0.018077953,1
John Reed,1,1,23Apr2015,Self,EMC,Sale,15000,1000,,0.007116105,-0.028089888,,,,1
Pat Roberts,0,1,22Apr2015,Spouse,NFLX,Sale,50000,15000,,0.007699531,-0.02028169,,0.114491926,0.106792395,4.0599999
Thomas Carper,1,1,22Apr2015,Spouse,--,Purchase,15000,1000,,0.007699531,-0.02028169,,,,1
Thomas Carper,1,1,22Apr2015,Spouse,AAPL,Purchase,15000,1000,-0.167081325,0.007699531,-0.02028169,-0.146799635,,,1
James Inhofe,0,1,21Apr2015,Self,EMR,Purchase,100000,50000,-0.044142906,0.012827768,-0.016600641,-0.027542265,,,9.3800001
James Inhofe,0,1,21Apr2015,Self,WFC,Sale,50000,15000,,0.012827768,-0.016600641,,0.039056743,0.026228974,4.0599999
David Perdue,0,1,17Apr2015,Joint,KN,Purchase,15000,1000,-0.351674641,0.01749382,-0.018064271,-0.33361037,,,1
Mark Warner,1,1,16Apr2015,,,,,,,0.004509583,-0.029312289,,,,
David Perdue,0,1,15Apr2015,Joint,MOS,Purchase,15000,1000,-0.422850925,-0.006759294,-0.029853549,-0.392997376,,,1
Gary Peters,1,1,15Apr2015,Self,--,Purchase,15000,1000,,-0.006759294,-0.029853549,,,,1
Gary Peters,1,1,15Apr2015,Self,--,Purchase,15000,1000,,-0.006759294,-0.029853549,,,,1
Gary Peters,1,1,15Apr2015,Self,--,Purchase,15000,1000,,-0.006759294,-0.029853549,,,,1
James Inhofe,0,1,14Apr2015,Self,ETN,Sale,50000,15000,,-0.001132717,-0.03586936,,0.047771628,0.048904345,4.0599999
James Inhofe,0,1,14Apr2015,Self,MCD,Sale,100000,50000,,-0.001132717,-0.03586936,,0.003791761,0.004924477,9.3800001
Joseph ManchinIii,1,1,14Apr2015,Spouse,--,Purchase,15000,1000,,-0.001132717,-0.03586936,,,,1
Joseph ManchinIii,1,1,14Apr2015,Spouse,--,Purchase,15000,1000,,-0.001132717,-0.03586936,,,,1
Pat Roberts,0,1,14Apr2015,Spouse,NFLX,Purchase,50000,15000,0.564330115,-0.001132717,-0.03586936,0.600199475,,,4.0599999
Gary Peters,1,1,14Apr2015,Self,KRFT,Sale,15000,1000,,-0.001132717,-0.03586936,,,,1
Gary Peters,1,1,14Apr2015,Self,DTE,Purchase,15000,1000,0.094202899,-0.001132717,-0.03586936,0.130072259,,,1
Gary Peters,1,1,14Apr2015,Self,QCOM,Purchase,15000,1000,-0.263157895,-0.001132717,-0.03586936,-0.227288535,,,1
Gary Peters,1,1,14Apr2015,Self,EMR,Purchase,15000,1000,-0.06514658,-0.001132717,-0.03586936,-0.02927722,,,1
Sheldon Whitehouse,1,1,13Apr2015,Self,UA,Purchase,15000,1000,,0.002835539,-0.043856333,,,,1
Richard Burr,0,1,10Apr2015,,,,,,,0.003012615,-0.044812653,,,,
Sheldon Whitehouse,1,1,07Apr2015,Spouse,GILD,Purchase,15000,1000,-0.031614145,0.001333841,-0.035442073,0.003827928,,,1
Sheldon Whitehouse,1,1,07Apr2015,Spouse,--,Purchase,15000,1000,,0.001333841,-0.035442073,,,,1
Sheldon Whitehouse,1,1,07Apr2015,Spouse,BIIB,Purchase,15000,1000,-0.364682341,0.001333841,-0.035442073,-0.329240268,,,1
Sheldon Whitehouse,1,1,07Apr2015,Spouse,NFLX,Purchase,15000,1000,0.734711757,0.001333841,-0.035442073,0.770153831,,,1
Sheldon Whitehouse,1,1,07Apr2015,Child,GILD,Purchase,15000,1000,-0.031614145,0.001333841,-0.035442073,0.003827928,,,1
Sheldon Whitehouse,1,1,07Apr2015,Self,BABA,Sale,50000,15000,,0.001333841,-0.035442073,,-0.032477801,-0.033811642,4.0599999
Sheldon Whitehouse,1,1,07Apr2015,Self,HD,Sale,50000,15000,,0.001333841,-0.035442073,,-0.054593176,-0.055927017,4.0599999
Sheldon Whitehouse,1,1,06Apr2015,Child,SSYS,Sale,15000,1000,,0.011022425,-0.028126188,,-0.293555639,-0.304578064,1
Sheldon Whitehouse,1,1,06Apr2015,Self,ACN,Sale,50000,15000,,0.011022425,-0.028126188,,-0.013063016,-0.024085441,4.0599999
David Perdue,0,1,02Apr2015,Joint,SYY,Purchase,15000,1000,0.241498406,0.00420811,-0.023909717,0.265408123,,,1
David Perdue,0,1,02Apr2015,Joint,PG,Purchase,15000,1000,-0.001455781,0.00420811,-0.023909717,0.022453936,,,1
David Perdue,0,1,02Apr2015,Joint,FOX,Purchase,50000,15000,,0.00420811,-0.023909717,,,,4.0599999
David Perdue,0,1,02Apr2015,Joint,AVP,Purchase,15000,1000,,0.00420811,-0.023909717,,,,1
David Perdue,0,1,02Apr2015,Joint,FOXA,Sale,15000,1000,,0.00420811,-0.023909717,,,,1
David Perdue,0,1,02Apr2015,Joint,JNJ,Purchase,15000,1000,0.085909273,0.00420811,-0.023909717,0.10981899,,,1
David Perdue,0,1,02Apr2015,Joint,KO,Purchase,15000,1000,0.140363815,0.00420811,-0.023909717,0.164273532,,,1
David Perdue,0,1,02Apr2015,Joint,MSFT,Sale,15000,1000,,0.00420811,-0.023909717,,0.207247456,0.203039346,1
Thomas Carper,1,1,02Apr2015,Spouse,--,Purchase,15000,1000,,0.00420811,-0.023909717,,,,1
Sheldon Whitehouse,1,1,02Apr2015,Spouse,--,Sale,15000,1000,,0.00420811,-0.023909717,,,,1
Angus King,,1,01Apr2015,Spouse,--,Sale,50000,15000,,0.019197543,-0.019389518,,,,4.0599999
Thomas Carper,1,1,31Mar2015,Spouse,--,Sale,15000,1000,,0.019892884,-0.026778883,,,,1
Daniel Sullivan,0,1,27Mar2015,Joint,XLI,Sale,50000,15000,,0.027286703,-0.022290546,,0.013861386,-0.013425316,4.0599999
David Perdue,0,1,27Mar2015,Joint,WPX,Purchase,15000,1000,,0.027286703,-0.022290546,,,,1
David Perdue,0,1,27Mar2015,Joint,DISCA,Purchase,15000,1000,,0.027286703,-0.022290546,,,,1
Patrick Toomey,0,1,26Mar2015,Joint,PFS,Sale,50000,15000,,0.029496819,-0.030267978,,0.013567033,-0.015929786,4.0599999
David Perdue,0,1,25Mar2015,Joint,SPY,Sale,50000,15000,,0.024432474,-0.032512505,,0.023668351,-0.000764123,4.0599999
Pat Roberts,0,1,25Mar2015,Spouse,AAPL,Purchase,15000,1000,-0.139811963,0.024432474,-0.032512505,-0.107299458,,,1
Patrick Toomey,0,1,25Mar2015,Joint,PFS,Sale,50000,15000,,0.024432474,-0.032512505,,0.011935934,-0.01249654,4.0599999
David Perdue,0,1,20Mar2015,Joint,KN,Purchase,15000,1000,-0.31965983,-0.015721505,-0.051282051,-0.268377779,,,1
John Hoeven,0,1,20Mar2015,Self,MDU,Purchase,250000,100000,-0.133485194,-0.015721505,-0.051282051,-0.082203142,,,21.879999
Thomas Carper,1,1,20Mar2015,Spouse,--,Purchase,15000,1000,,-0.015721505,-0.051282051,,,,1
Susan Collins,0,0,20Mar2015,Spouse,HSY,Purchase,50000,15000,-0.108825546,-0.015721505,-0.051282051,-0.057543495,,,4.0599999
David Perdue,0,1,19Mar2015,Joint,BK,Sale,15000,1000,,0.004909366,-0.047583082,,0.018858561,0.013949195,1
Patrick Toomey,0,1,19Mar2015,Joint,CVX,Sale,50000,15000,,0.004909366,-0.047583082,,0.051646778,0.046737412,4.0599999
Mark Warner,1,1,19Mar2015,,,,,,,0.004909366,-0.047583082,,,,
David Perdue,0,1,18Mar2015,Joint,DISCA,Purchase,15000,1000,-0.097946288,0.001692684,-0.058491631,-0.039454657,,,1
David Perdue,0,1,18Mar2015,Joint,DISCA,Purchase,15000,1000,-0.097946288,0.001692684,-0.058491631,-0.039454657,,,1
John Hoeven,0,1,18Mar2015,Self,PRPFX,Sale,50000,15000,,0.001692684,-0.058491631,,0.015601409,0.013908725,4.0599999
Thomas Carper,1,1,18Mar2015,Spouse,--,Sale,15000,1000,,0.001692684,-0.058491631,,,,1
Pat Roberts,0,1,17Mar2015,Spouse,AAPL,Purchase,15000,1000,-0.17679471,0.007992388,-0.053282588,-0.123512122,,,1
Pat Roberts,0,1,17Mar2015,Spouse,BA,Purchase,15000,1000,-0.182188855,0.007992388,-0.053282588,-0.128906267,,,1
Pat Roberts,0,1,17Mar2015,Spouse,BA,Purchase,15000,1000,-0.182188855,0.007992388,-0.053282588,-0.128906267,,,1
David Perdue,0,1,16Mar2015,Joint,WPX,Purchase,15000,1000,,0.004366812,-0.051832163,,,,1
David Perdue,0,1,16Mar2015,Joint,WPX,Purchase,15000,1000,,0.004366812,-0.051832163,,,,1
David Perdue,0,1,16Mar2015,Joint,XLS-WI,Sale,15000,1000,,0.004366812,-0.051832163,,,,1
David Perdue,0,1,16Mar2015,Joint,DISCA,Purchase,50000,15000,-0.143382917,0.004366812,-0.051832163,-0.091550754,,,4.0599999
Pat Roberts,0,1,16Mar2015,Joint,DVN,Purchase,15000,1000,-0.578042553,0.004366812,-0.051832163,-0.526210391,,,1
Pat Roberts,0,1,16Mar2015,Spouse,CVX,Purchase,15000,1000,-0.086007951,0.004366812,-0.051832163,-0.034175789,,,1
Sheldon Whitehouse,1,1,13Mar2015,Joint,--,Purchase,50000,15000,,0.021149779,-0.033839646,,,,4.0599999
David Perdue,0,1,13Mar2015,Joint,ETE,Sale,15000,1000,,0.021149779,-0.033839646,,,,1
David Perdue,0,1,13Mar2015,Joint,ETE,Sale,15000,1000,,0.021149779,-0.033839646,,,,1
David Perdue,0,1,13Mar2015,Joint,DISCA,Purchase,15000,1000,-0.112082423,0.021149779,-0.033839646,-0.078242777,,,1
David Perdue,0,1,13Mar2015,Joint,DISCA,Purchase,15000,1000,-0.112082423,0.021149779,-0.033839646,-0.078242777,,,1
Thomas Carper,1,1,13Mar2015,Spouse,DD,Purchase,15000,1000,,0.021149779,-0.033839646,,,,1
Pat Roberts,0,1,13Mar2015,Spouse,ETY,Purchase,15000,1000,-0.089552239,0.021149779,-0.033839646,-0.055712593,,,1
Pat Roberts,0,1,13Mar2015,Spouse,ETY,Purchase,50000,15000,-0.089552239,0.021149779,-0.033839646,-0.055712593,,,4.0599999
Pat Roberts,0,1,13Mar2015,Spouse,ETY,Purchase,100000,50000,-0.089552239,0.021149779,-0.033839646,-0.055712593,,,9.3800001
David Perdue,0,1,12Mar2015,Joint,ETE,Sale,15000,1000,,0.010323074,-0.056012235,,,,1
David Perdue,0,1,12Mar2015,Joint,WPX,Purchase,15000,1000,,0.010323074,-0.056012235,,,,1
David Perdue,0,1,12Mar2015,Joint,WPX,Purchase,15000,1000,,0.010323074,-0.056012235,,,,1
David Perdue,0,1,12Mar2015,Joint,CIT,Purchase,15000,1000,-0.282444444,0.010323074,-0.056012235,-0.22643221,,,1
David Perdue,0,1,11Mar2015,Joint,CAT,Sale,50000,15000,,0.019945778,-0.04298993,,0.009284818,-0.01066096,4.0599999
David Perdue,0,1,11Mar2015,Joint,KN,Purchase,15000,1000,-0.363452802,0.019945778,-0.04298993,-0.320462871,,,1
David Perdue,0,1,11Mar2015,Joint,XLS-WI,Sale,15000,1000,,0.019945778,-0.04298993,,,,1
David Perdue,0,1,11Mar2015,Joint,WPX,Purchase,15000,1000,,0.019945778,-0.04298993,,,,1
Thomas Carper,1,1,11Mar2015,Spouse,--,Sale,15000,1000,,0.019945778,-0.04298993,,,,1
Pat Roberts,0,1,11Mar2015,Spouse,BABA,Sale,15000,1000,,0.019945778,-0.04298993,,0.041468472,0.021522693,1
Pat Roberts,0,1,11Mar2015,Spouse,AAPL,Sale,15000,1000,,0.019945778,-0.04298993,,0.027486911,0.007541133,1
Pat Roberts,0,1,11Mar2015,Spouse,BA,Sale,50000,15000,,0.019945778,-0.04298993,,0.014487001,-0.005458777,4.0599999
David Perdue,0,1,10Mar2015,Joint,KN,Purchase,15000,1000,-0.36515998,0.015873016,-0.048393341,-0.316766639,,,1
Sheldon Whitehouse,1,1,10Mar2015,Joint,PEP,Purchase,15000,1000,0.05623213,0.015873016,-0.048393341,0.104625471,,,1
Sheldon Whitehouse,1,1,10Mar2015,Self,ABBV,Sale,15000,1000,,0.015873016,-0.048393341,,0.046203438,0.030330423,1
Sheldon Whitehouse,1,1,10Mar2015,Self,AMGN,Purchase,15000,1000,-0.058275817,0.015873016,-0.048393341,-0.009882476,,,1
Sheldon Whitehouse,1,1,10Mar2015,Child,STT,Sale,15000,1000,,0.015873016,-0.048393341,,0.054107093,0.038234077,1
Sheldon Whitehouse,1,1,10Mar2015,Self,KORS,Sale,15000,1000,,0.015873016,-0.048393341,,,,1
David Perdue,0,1,09Mar2015,Joint,KN,Purchase,15000,1000,-0.363219562,0.002285714,-0.051238095,-0.311981467,,,1
David Perdue,0,1,09Mar2015,Joint,XLS-WI,Sale,50000,15000,,0.002285714,-0.051238095,,,,4.0599999
Pat Roberts,0,1,09Mar2015,Spouse,AMZN,Sale,50000,15000,,0.002285714,-0.051238095,,-0.004015216,-0.00630093,4.0599999
David Perdue,0,1,06Mar2015,Joint,KN,Purchase,15000,1000,-0.368094992,0.006118547,-0.049713193,-0.318381799,,,1
Pat Roberts,0,1,06Mar2015,Spouse,SBUX,Purchase,15000,1000,0.27311175,0.006118547,-0.049713193,0.322824943,,,1
Pat Roberts,0,1,06Mar2015,Spouse,COST,Purchase,15000,1000,0.009060373,0.006118547,-0.049713193,0.058773566,,,1
Pat Roberts,0,1,06Mar2015,Spouse,ETY,Purchase,15000,1000,-0.104580812,0.006118547,-0.049713193,-0.054867619,,,1
David Perdue,0,1,05Mar2015,Joint,XLS-WI,Sale,15000,1000,,-0.014142938,-0.06618895,,,,1
David Perdue,0,1,04Mar2015,Joint,NGLS,Sale,15000,1000,,-0.016241737,-0.06931067,,,,1
Pat Roberts,0,1,04Mar2015,Spouse,NFLX,Sale,100000,50000,,-0.016241737,-0.06931067,,-0.120590256,-0.104348518,9.3800001
Pat Roberts,0,1,04Mar2015,Spouse,BABA,Purchase,15000,1000,-0.166569189,-0.016241737,-0.06931067,-0.097258519,,,1
David Perdue,0,1,03Mar2015,Joint,NGLS,Sale,15000,1000,,-0.016738762,-0.078051533,,,,1
David Perdue,0,1,03Mar2015,Joint,WPX,Purchase,15000,1000,,-0.016738762,-0.078051533,,,,1
David Perdue,0,1,03Mar2015,Joint,XLS-WI,Sale,15000,1000,,-0.016738762,-0.078051533,,,,1
John Hoeven,0,1,03Mar2015,Self,CAT,Purchase,250000,100000,-0.165982617,-0.016738762,-0.078051533,-0.087931084,,,21.879999
John Reed,1,1,03Mar2015,Joint,MYL,Sale,15000,1000,,-0.016738762,-0.078051533,,,,1
John Reed,1,1,03Mar2015,Joint,ACT,Sale,15000,1000,,-0.016738762,-0.078051533,,0,0.016738762,1
John Reed,1,1,03Mar2015,Self,AMAT,Sale,15000,1000,,-0.016738762,-0.078051533,,-0.078619563,-0.061880801,1
John Reed,1,1,03Mar2015,Self,ACT,Sale,15000,1000,,-0.016738762,-0.078051533,,0,0.016738762,1
David Perdue,0,1,02Mar2015,Joint,NGLS,Sale,15000,1000,,-0.01329588,-0.102996255,,,,1
David Perdue,0,1,02Mar2015,Joint,CIT,Purchase,15000,1000,-0.358786836,-0.01329588,-0.102996255,-0.255790581,,,1
Angus King,,1,02Mar2015,Spouse,--,Sale,50000,15000,,-0.01329588,-0.102996255,,,,4.0599999
Pat Roberts,0,1,02Mar2015,Spouse,BIDU,Purchase,15000,1000,-0.154213812,-0.01329588,-0.102996255,-0.051217557,,,1
Patrick Toomey,0,1,27Feb2015,Spouse,EEM,Purchase,15000,1000,-0.262150221,-0.019223521,-0.090652092,-0.171498129,,,1
Patrick Toomey,0,1,27Feb2015,Spouse,XLU,Sale,15000,1000,,-0.019223521,-0.090652092,,-0.029847446,-0.010623926,1
Benjamin Cardin,1,1,27Feb2015,Spouse,--,Purchase,100000,50000,,-0.019223521,-0.090652092,,,,9.3800001
Benjamin Cardin,1,1,27Feb2015,Self,--,Sale,100000,50000,,-0.019223521,-0.090652092,,,,9.3800001
David Perdue,0,1,26Feb2015,Joint,PAA,Purchase,50000,15000,,-0.025732532,-0.093538693,,,,4.0599999
David Perdue,0,1,26Feb2015,Joint,KN,Purchase,15000,1000,-0.402077922,-0.025732532,-0.093538693,-0.308539229,,,1
Susan Collins,0,0,26Feb2015,Spouse,--,Purchase,50000,15000,,-0.025732532,-0.093538693,,,,4.0599999
John Hoeven,0,1,25Feb2015,Self,ABBV,Purchase,250000,100000,-0.09452326,-0.024765478,-0.104690432,0.010167172,,,21.879999
David Perdue,0,1,24Feb2015,Joint,SMEZ,Sale,50000,15000,,-0.00956848,-0.109193246,,0.003551056,0.013119537,4.0599999
Patrick Toomey,0,1,24Feb2015,Self,ESV,Sale,15000,1000,,-0.00956848,-0.109193246,,,,1
Sheldon Whitehouse,1,1,24Feb2015,Child,LLTC,Purchase,15000,1000,,-0.00956848,-0.109193246,,,,1
Sheldon Whitehouse,1,1,24Feb2015,Child,KORS,Purchase,15000,1000,,-0.00956848,-0.109193246,,,,1
Sheldon Whitehouse,1,1,24Feb2015,Self,,Sale,15000,1000,,-0.00956848,-0.109193246,,,,1
David Perdue,0,1,23Feb2015,Joint,BA,Sale,50000,15000,,0.002820609,-0.096464836,,-0.012472535,-0.015293144,4.0599999
Sheldon Whitehouse,1,1,23Feb2015,Child,BMY,Purchase,15000,1000,0.03932126,0.002820609,-0.096464836,0.135786096,,,1
Sheldon Whitehouse,1,1,23Feb2015,Child,HYH,Sale,15000,1000,,0.002820609,-0.096464836,,,,1
Sheldon Whitehouse,1,1,23Feb2015,Child,KORS,Purchase,15000,1000,,0.002820609,-0.096464836,,,,1
Sheldon Whitehouse,1,1,23Feb2015,Self,DISH,Sale,50000,15000,,0.002820609,-0.096464836,,-0.055045872,-0.057866481,4.0599999
Thomas Carper,1,1,23Feb2015,Spouse,--,Sale,50000,15000,,0.002820609,-0.096464836,,,,4.0599999
Thomas Carper,1,1,23Feb2015,Spouse,--,Purchase,50000,15000,,0.002820609,-0.096464836,,,,4.0599999
David Perdue,0,1,20Feb2015,Joint,CBS,Purchase,15000,1000,,0.004323308,-0.109586466,,,,1
Thomas Carper,1,1,20Feb2015,Spouse,UA,Purchase,15000,1000,,0.004323308,-0.109586466,,,,1
Thomas Carper,1,1,20Feb2015,Spouse,HBI,Purchase,15000,1000,-0.129093147,0.004323308,-0.109586466,-0.019506681,,,1
Thomas Carper,1,1,20Feb2015,Spouse,PNQI,Purchase,15000,1000,0.001415028,0.004323308,-0.109586466,0.111001494,,,1
Susan Collins,0,0,20Feb2015,Spouse,KMB,Sale,15000,1000,,0.004323308,-0.109586466,,-0.022350397,-0.026673705,1
Susan Collins,0,0,20Feb2015,Spouse,KMB,Sale,15000,1000,,0.004323308,-0.109586466,,-0.022350397,-0.026673705,1
Susan Collins,0,0,20Feb2015,Spouse,HAL,Sale,15000,1000,,0.004323308,-0.109586466,,-0.012453875,-0.016777183,1
Susan Collins,0,0,20Feb2015,Spouse,HAL,Sale,15000,1000,,0.004323308,-0.109586466,,-0.012453875,-0.016777183,1
Susan Collins,0,0,20Feb2015,Spouse,HAL,Sale,15000,1000,,0.004323308,-0.109586466,,-0.012453875,-0.016777183,1
Susan Collins,0,0,20Feb2015,Spouse,HAL,Sale,15000,1000,,0.004323308,-0.109586466,,-0.012453875,-0.016777183,1
Susan Collins,0,0,20Feb2015,Spouse,AXP,Sale,15000,1000,,0.004323308,-0.109586466,,0.035951397,0.031628088,1
Susan Collins,0,0,20Feb2015,Spouse,AXP,Sale,15000,1000,,0.004323308,-0.109586466,,0.035951397,0.031628088,1
Susan Collins,0,0,20Feb2015,Spouse,AXP,Sale,15000,1000,,0.004323308,-0.109586466,,0.035951397,0.031628088,1
Susan Collins,0,0,20Feb2015,Spouse,AXP,Sale,15000,1000,,0.004323308,-0.109586466,,0.035951397,0.031628088,1
Susan Collins,0,0,20Feb2015,Spouse,AXP,Sale,15000,1000,,0.004323308,-0.109586466,,0.035951397,0.031628088,1
Susan Collins,0,0,20Feb2015,Spouse,AYI,Purchase,50000,15000,0.192783119,0.004323308,-0.109586466,0.302369585,,,4.0599999
Susan Collins,0,0,20Feb2015,Spouse,MMM,Purchase,50000000,25000000,-0.069414704,0.004323308,-0.109586466,0.040171762,,,31.25
John Reed,1,1,20Feb2015,Joint,MYL,Purchase,15000,1000,,0.004323308,-0.109586466,,,,1
John Reed,1,1,20Feb2015,Joint,CELG,Purchase,15000,1000,,0.004323308,-0.109586466,,,,1
John Reed,1,1,20Feb2015,Joint,AMGN,Purchase,15000,1000,-0.047824432,0.004323308,-0.109586466,0.061762034,,,1
John Reed,1,1,20Feb2015,Joint,IYT,Sale,15000,1000,,0.004323308,-0.109586466,,0.002073044,-0.002250264,1
David Perdue,0,1,19Feb2015,Joint,WPZ,Sale,15000,1000,,0.001702289,-0.104596179,,,,1
Mark Warner,1,1,19Feb2015,,,,,,,0.001702289,-0.104596179,,,,
David Perdue,0,1,18Feb2015,Joint,WPZ,Sale,15000,1000,,0.004914005,-0.101115101,,,,1
Angus King,,1,18Feb2015,Spouse,--,Sale,50000,15000,,0.004914005,-0.101115101,,,,4.0599999
Thomas Carper,1,1,18Feb2015,Spouse,--,Sale,15000,1000,,0.004914005,-0.101115101,,,,1
Thomas Carper,1,1,18Feb2015,Spouse,--,Purchase,15000,1000,,0.004914005,-0.101115101,,,,1
David Perdue,0,1,17Feb2015,Joint,WPZ,Sale,15000,1000,,-0.006428436,-0.115711855,,,,1
David Perdue,0,1,17Feb2015,Joint,CIT,Purchase,15000,1000,-0.412144703,-0.006428436,-0.115711855,-0.296432848,,,1
David Perdue,0,1,17Feb2015,Joint,CBS,Purchase,15000,1000,,-0.006428436,-0.115711855,,,,1
David Perdue,0,1,13Feb2015,Joint,WPZ,Sale,15000,1000,,-0.014962121,-0.129924242,,,,1
David Perdue,0,1,13Feb2015,Joint,CBS,Purchase,15000,1000,,-0.014962121,-0.129924242,,,,1
David Perdue,0,1,13Feb2015,Joint,CBS,Purchase,15000,1000,,-0.014962121,-0.129924242,,,,1
David Perdue,0,1,13Feb2015,Joint,CBS,Purchase,50000,15000,,-0.014962121,-0.129924242,,,,4.0599999
Patrick Toomey,0,1,13Feb2015,Self,,Sale,50000,15000,,-0.014962121,-0.129924242,,,,4.0599999
Thomas Carper,1,1,13Feb2015,Spouse,--,Purchase,15000,1000,,-0.014962121,-0.129924242,,,,1
Thomas Carper,1,1,13Feb2015,Spouse,--,Purchase,15000,1000,,-0.014962121,-0.129924242,,,,1
Thomas Tillis,0,1,13Feb2015,Joint,JCOM,Sale,15000,1000,,-0.014962121,-0.129924242,,0.024456935,0.039419056,1
Thomas Tillis,0,1,13Feb2015,Joint,WST,Sale,15000,1000,,-0.014962121,-0.129924242,,0.055696203,0.070658324,1
Thomas Tillis,0,1,13Feb2015,Joint,WAL,Sale,15000,1000,,-0.014962121,-0.129924242,,0.036998255,0.051960376,1
Thomas Tillis,0,1,13Feb2015,Joint,WAGE,Sale,15000,1000,,-0.014962121,-0.129924242,,,,1
Thomas Tillis,0,1,13Feb2015,Joint,VSI,Sale,15000,1000,,-0.014962121,-0.129924242,,0.424999993,0.439962114,1
Thomas Tillis,0,1,13Feb2015,Joint,TYPE,Sale,15000,1000,,-0.014962121,-0.129924242,,,,1
Thomas Tillis,0,1,13Feb2015,Joint,TXRH,Sale,15000,1000,,-0.014962121,-0.129924242,,0.075166233,0.090128354,1
Thomas Tillis,0,1,13Feb2015,Joint,TUMI,Sale,15000,1000,,-0.014962121,-0.129924242,,,,1
Thomas Tillis,0,1,13Feb2015,Joint,TTC,Sale,15000,1000,,-0.014962121,-0.129924242,,-0.011099752,0.003862369,1
Thomas Tillis,0,1,13Feb2015,Spouse,TNGO,Sale,15000,1000,,-0.014962121,-0.129924242,,,,1
Thomas Tillis,0,1,13Feb2015,Joint,THS,Sale,15000,1000,,-0.014962121,-0.129924242,,0.059875,0.074837121,1
Thomas Tillis,0,1,13Feb2015,Joint,THRM,Sale,15000,1000,,-0.014962121,-0.129924242,,0.124241689,0.13920381,1
Thomas Tillis,0,1,13Feb2015,Joint,TECH,Sale,15000,1000,,-0.014962121,-0.129924242,,0.020610929,0.03557305,1
Thomas Tillis,0,1,13Feb2015,Joint,TCBI,Sale,15000,1000,,-0.014962121,-0.129924242,,0.047825191,0.062787312,1
Thomas Tillis,0,1,13Feb2015,Joint,SXT,Sale,15000,1000,,-0.014962121,-0.129924242,,0.048442342,0.063404463,1
Thomas Tillis,0,1,13Feb2015,Joint,SWI,Sale,15000,1000,,-0.014962121,-0.129924242,,,,1
Thomas Tillis,0,1,13Feb2015,Joint,SSB,Sale,15000,1000,,-0.014962121,-0.129924242,,0.036735321,0.051697442,1
Thomas Tillis,0,1,13Feb2015,Joint,SQI,Sale,15000,1000,,-0.014962121,-0.129924242,,0.017865888,0.032828009,1
Thomas Tillis,0,1,13Feb2015,Joint,SPSC,Sale,15000,1000,,-0.014962121,-0.129924242,,0.002193303,0.017155424,1
Thomas Tillis,0,1,13Feb2015,Joint,SMTC,Sale,15000,1000,,-0.014962121,-0.129924242,,0.026179941,0.041142062,1
Thomas Tillis,0,1,13Feb2015,Joint,SIGI,Sale,15000,1000,,-0.014962121,-0.129924242,,0.049707602,0.064669724,1
Thomas Tillis,0,1,13Feb2015,Joint,SHOO,Sale,15000,1000,,-0.014962121,-0.129924242,,0.027769947,0.042732068,1
Thomas Tillis,0,1,13Feb2015,Joint,SGY,Sale,15000,1000,,-0.014962121,-0.129924242,,-0.138888889,-0.123926768,1
Thomas Tillis,0,1,13Feb2015,Joint,RRTS,Sale,15000,1000,,-0.014962121,-0.129924242,,0.01613538,0.031097501,1
Thomas Tillis,0,1,13Feb2015,Joint,ROLL,Sale,15000,1000,,-0.014962121,-0.129924242,,0.018452574,0.033414695,1
Thomas Tillis,0,1,13Feb2015,Joint,RBA,Sale,15000,1000,,-0.014962121,-0.129924242,,-0.070385623,-0.055423502,1
Thomas Tillis,0,1,13Feb2015,Joint,RAVN,Sale,15000,1000,,-0.014962121,-0.129924242,,-0.109794989,-0.094832867,1
Thomas Tillis,0,1,13Feb2015,Joint,QLIK,Sale,15000,1000,,-0.014962121,-0.129924242,,,,1
Thomas Tillis,0,1,13Feb2015,Joint,PRLB,Sale,15000,1000,,-0.014962121,-0.129924242,,-0.05472973,-0.039767609,1
Thomas Tillis,0,1,13Feb2015,Joint,PRIM,Sale,15000,1000,,-0.014962121,-0.129924242,,-0.222374429,-0.207412308,1
Thomas Tillis,0,1,13Feb2015,Joint,PRAA,Sale,15000,1000,,-0.014962121,-0.129924242,,0.031285552,0.046247673,1
Thomas Tillis,0,1,13Feb2015,Joint,PRA,Sale,15000,1000,,-0.014962121,-0.129924242,,-0.009654497,0.005307624,1
Thomas Tillis,0,1,13Feb2015,Joint,POWI,Sale,15000,1000,,-0.014962121,-0.129924242,,0.014799927,0.029762048,1
Thomas Tillis,0,1,13Feb2015,Joint,PLT,Sale,15000,1000,,-0.014962121,-0.129924242,,0.070870871,0.085832992,1
Thomas Tillis,0,1,13Feb2015,Joint,PLKI,Sale,15000,1000,,-0.014962121,-0.129924242,,,,1
Thomas Tillis,0,1,13Feb2015,Joint,PEB,Sale,15000,1000,,-0.014962121,-0.129924242,,-0.052266231,-0.03730411,1
